19 Feb 2023, 17:00:00,859 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:00:00 19-02-2023
19 Feb 2023, 17:45:56,860 ,    sonsutsit15,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:45:56 19-02-2023
19 Feb 2023, 17:45:57,859 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:45:57 19-02-2023
19 Feb 2023, 17:46:03,860 ,   Cuoinamecuoi,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:46:03 19-02-2023
19 Feb 2023, 17:46:06,859 ,  ngoclinhdt892,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:46:06 19-02-2023
19 Feb 2023, 17:46:10,860 ,    sonsutsit15,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:46:10 19-02-2023
19 Feb 2023, 17:47:21,327 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:47:21 19-02-2023
19 Feb 2023, 17:47:49,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:47:49 19-02-2023
19 Feb 2023, 17:47:54,326 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:47:54 19-02-2023
19 Feb 2023, 17:48:10,327 ,      Annabello,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:10 19-02-2023
19 Feb 2023, 17:48:13,327 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:13 19-02-2023
19 Feb 2023, 17:48:15,327 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:15 19-02-2023
19 Feb 2023, 17:48:21,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:21 19-02-2023
19 Feb 2023, 17:48:40,326 ,      Annabello,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:40 19-02-2023
19 Feb 2023, 17:48:54,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:48:54 19-02-2023
19 Feb 2023, 17:49:16,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:16 19-02-2023
19 Feb 2023, 17:49:35,328 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:35 19-02-2023
19 Feb 2023, 17:49:36,269 ,  Nguoitinhbian,  XocDia,     -10000,    0,            Tru tien, 1002,  Khong du tien,17:49:36 19-02-2023
19 Feb 2023, 17:49:38,327 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:38 19-02-2023
19 Feb 2023, 17:49:41,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:41 19-02-2023
19 Feb 2023, 17:49:51,327 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:51 19-02-2023
19 Feb 2023, 17:49:53,326 ,     BinhKimAnh,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:49:53 19-02-2023
19 Feb 2023, 17:50:15,329 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:50:15 19-02-2023
19 Feb 2023, 17:50:39,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:50:39 19-02-2023
19 Feb 2023, 17:50:55,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:50:55 19-02-2023
19 Feb 2023, 17:51:03,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:03 19-02-2023
19 Feb 2023, 17:51:09,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:09 19-02-2023
19 Feb 2023, 17:51:11,332 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:11 19-02-2023
19 Feb 2023, 17:51:21,327 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:21 19-02-2023
19 Feb 2023, 17:51:29,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:29 19-02-2023
19 Feb 2023, 17:51:33,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:33 19-02-2023
19 Feb 2023, 17:51:39,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:39 19-02-2023
19 Feb 2023, 17:51:49,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:49 19-02-2023
19 Feb 2023, 17:51:57,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:51:57 19-02-2023
19 Feb 2023, 17:52:15,325 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:52:15 19-02-2023
19 Feb 2023, 17:52:17,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:52:17 19-02-2023
19 Feb 2023, 17:52:28,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:52:28 19-02-2023
19 Feb 2023, 17:52:31,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:52:31 19-02-2023
19 Feb 2023, 17:53:02,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:53:02 19-02-2023
19 Feb 2023, 17:53:35,326 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:53:35 19-02-2023
19 Feb 2023, 17:54:10,327 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:54:10 19-02-2023
19 Feb 2023, 17:56:01,327 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:56:01 19-02-2023
19 Feb 2023, 17:56:07,327 ,       quyconan,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:56:07 19-02-2023
19 Feb 2023, 17:56:20,326 ,       Darcelle,  XocDia,       1000,    0,      Dong bang tien, 1002,  Khong du tien,17:56:20 19-02-2023
